gamma_ps_inv,r_nm,eta,mean_trapping_time_ps
37.921052631578945,4.578947368421052,0.6057838093117637,11.069734924300612
42.12894736842105,4.578947368421052,0.5898787880664027,11.140278472254362
46.33684210526315,4.578947368421052,0.575185536299019,11.203617492927588
50.54473684210526,4.578947368421052,0.5617577051011653,11.260364301466362
54.752631578947366,4.578947368421052,0.5495596507906328,11.310832069359316
58.960526315789465,4.578947368421052,0.5385109105195421,11.35591300834536
63.16842105263157,4.578947368421052,0.528507963057444,11.396146023593833
67.37631578947368,4.578947368421052,0.5194491726914046,11.43214250058031
71.58421052631579,4.578947368421052,0.5112327377154499,11.464467376111422
75.7921052631579,4.578947368421052,0.5037661105126587,11.493583721826122
80.0,4.578947368421052,0.49696554332433085,11.519896368478664
0.05,4.789473684210526,0.42300705159958485,11.661109900305442
4.257894736842105,4.789473684210526,0.6096708000998412,11.026834919795412
8.465789473684211,4.789473684210526,0.6314122837149538,10.94915688980424
12.673684210526316,4.789473684210526,0.6343358729413335,10.95114165947719
16.88157894736842,4.789473684210526,0.629683604411124,10.981750462653277
21.089473684210528,4.789473684210526,0.6194539855901047,11.032284861768767
25.29736842105263,4.789473684210526,0.6058452122538232,11.093673569850576
29.505263157894735,4.789473684210526,0.5907561428759274,11.158651374739991
33.71315789473684,4.789473684210526,0.5755046061335714,11.222027821392274
37.921052631578945,4.789473684210526,0.5608660805871988,11.281228088555858
42.12894736842105,4.789473684210526,0.547232304207043,11.335312963687949
46.33684210526315,4.789473684210526,0.5347552871258072,11.38399674784615
50.54473684210526,4.789473684210526,0.5234484089461076,11.427525842049901
54.752631578947366,4.789473684210526,0.5132535146053103,11.466387255639463
58.960526315789465,4.789473684210526,0.5040780592582307,11.500967015946772
63.16842105263157,4.789473684210526,0.49582097363559186,11.531940341037883
67.37631578947368,4.789473684210526,0.4883819724723854,11.559619324544373
71.58421052631579,4.789473684210526,0.48166591660673064,11.584439385778309
75.7921052631579,4.789473684210526,0.4755877061127894,11.60688294275928
80.0,4.789473684210526,0.47007248578589195,11.627125744586671
0.05,5.0,0.4117721799080707,11.729789242611735
4.257894736842105,5.0,0.5664818972430299,11.236317419551057
8.465789473684211,5.0,0.5852605025028803,11.178810783154324
12.673684210526316,5.0,0.5877172250874223,11.182297002859942
16.88157894736842,5.0,0.5835533758427176,11.20706041697275
21.089473684210528,5.0,0.5745469970041235,11.246587359682476
25.29736842105263,5.0,0.5626824497794927,11.294193651702132
29.505263157894735,5.0,0.549653449055815,11.34427184377193
33.71315789473684,5.0,0.5366055845846681,11.393118581617657
37.921052631578945,5.0,0.5241862417451926,11.438840894230848
42.12894736842105,5.0,0.512710738844527,11.480678849100533
46.33684210526315,5.0,0.5022841998130447,11.518251119383802
50.54473684210526,5.0,0.49289425954257854,11.551967780243249
54.752631578947366,5.0,0.48447321911568975,11.58199977688621
58.960526315789465,5.0,0.47693268259403065,11.608866407585554
63.16842105263157,5.0,0.4701759128450823,11.632849874166713
67.37631578947368,5.0,0.46411133712913444,11.654336068173375
71.58421052631579,5.0,0.45865526974608706,11.673636922283913
75.7921052631579,5.0,0.4537329568768851,11.690991635425656
80.0,5.0,0.4492782458328015,11.706756373694923
